"page_url","valid_json","missing_required_fields","datePosted","validThrough","expired_as_of_audit_date"
"https://www.searchsarkarinaukri.com/jobs/union-bank-of-india-vendor-management-non-it-recruitment-2026--4404","true","","2026-08-11T06:26:32.000Z","2026-08-15T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/union-bank-of-india-disaster-management-professional-recruitment-2026--4398","true","","2026-08-11T06:13:32.000Z","2026-08-15T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/union-bank-of-india-personal-assistants-to-executives-recruitment-2026--4400","true","","2026-08-11T06:18:59.000Z","2026-08-15T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/union-bank-of-india-agm-capital-planning-investor-relations-recruitment-2026--4397","true","","2026-08-11T06:10:45.000Z","2026-08-15T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/union-bank-of-india-disaster-management-professional-recruitment-2026--4399","true","","2026-08-11T06:14:43.000Z","2026-08-15T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/union-bank-of-india-project-management-professional-recruitment-2026--4393","true","","2026-08-11T06:04:39.000Z","2026-08-15T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/union-bank-of-india-agm-ind-as-recruitment-2026--4396","true","","2026-08-11T06:09:31.000Z","2026-08-15T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/union-bank-of-india-agm-taxation-recruitment-2026--4395","true","","2026-08-11T06:07:20.000Z","2026-08-15T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/union-bank-of-india-project-management-professional-recruitment-2026--4394","true","","2026-08-11T06:05:58.000Z","2026-08-15T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/union-bank-of-india-certified-financial-crimes-investigator-recruitment-2026--4390","true","","2026-08-11T06:00:42.000Z","2026-08-15T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/union-bank-of-india-certified-anti-money-laundering-specialist-recruitment-2026--4389","true","","2026-08-11T05:59:24.000Z","2026-08-15T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/union-bank-of-india-project-management-professional-recruitment-2026--4391","true","","2026-08-11T06:02:10.000Z","2026-08-15T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/union-bank-of-india-project-management-professional-recruitment-2026--4392","true","","2026-08-11T06:03:21.000Z","2026-08-15T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/job-2026--4387","true","","2026-08-11T03:00:36.000Z","2026-09-15T00:00:00.000Z","false"
"https://www.searchsarkarinaukri.com/jobs/union-bank-of-india-certified-fraud-examiner-recruitment-2026--4388","true","","2026-08-11T05:56:40.000Z","2026-08-15T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/income-tax-pune-income-tax-pune-2026--4385","true","","2026-08-11T02:02:11.000Z","2026-09-15T00:00:00.000Z","false"
"https://www.searchsarkarinaukri.com/jobs/job-2026--4386","true","","2026-08-11T03:00:36.000Z","2026-08-21T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/airports-authority-of-india-airports-authority-of-india-2026--4383","true","","2026-08-11T02:02:11.000Z","2026-09-07T00:00:00.000Z","false"
"https://www.searchsarkarinaukri.com/jobs/dhs-goa-dhs-goa-2026--4381","true","","2026-08-11T02:02:11.000Z","2026-08-21T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/ghb-ghb-2026--4384","true","","2026-08-11T02:02:11.000Z","2026-08-28T00:00:00.000Z","false"
"https://www.searchsarkarinaukri.com/jobs/rcfl-mumbai-rcfl-mumbai-2026--4382","true","","2026-08-11T02:02:11.000Z","2026-08-24T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/pune-district-education-association-pune-district-education-association-2026--4377","true","","2026-08-11T02:02:10.000Z","2026-09-08T00:00:00.000Z","false"
"https://www.searchsarkarinaukri.com/jobs/hemrl-pune-hemrl-pune-2026--4378","true","","2026-08-11T02:02:10.000Z","2026-08-28T00:00:00.000Z","false"
"https://www.searchsarkarinaukri.com/jobs/nhai-nhai-2026--4379","true","","2026-08-11T02:02:11.000Z","2026-09-05T00:00:00.000Z","false"
"https://www.searchsarkarinaukri.com/jobs/sgbau-amravati-sgbau-amravati-2026--4380","true","","2026-08-11T02:02:11.000Z","2026-08-31T00:00:00.000Z","false"
"https://www.searchsarkarinaukri.com/jobs/rail-coach-factory-rail-coach-factory-2026--4373","true","","2026-08-11T02:02:10.000Z","2026-09-07T00:00:00.000Z","false"
"https://www.searchsarkarinaukri.com/jobs/integral-coach-factory-integral-coach-factory-2026--4375","true","","2026-08-11T02:02:10.000Z","2026-09-07T00:00:00.000Z","false"
"https://www.searchsarkarinaukri.com/jobs/khadki-education-society-pune-khadki-education-society-pune-2026--4376","true","","2026-08-11T02:02:10.000Z","2026-08-15T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/dmhs-dadra-nagar-haveli-dmhs-dadra-nagar-haveli-2026--4374","true","","2026-08-11T02:02:10.000Z","2026-08-20T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/sail-rsp-trade-apprentice-instrument-mechanic-recruitment-2026--4369","true","","2026-08-10T07:07:57.000Z","2026-08-26T00:00:00.000Z","false"
"https://www.searchsarkarinaukri.com/jobs/oidc-oidc-2026--4372","true","","2026-08-11T02:02:10.000Z","2026-08-20T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/shahu-shikshan-sanstha-solapur-shahu-shikshan-sanstha-solapur-2026--4370","true","","2026-08-11T02:02:10.000Z","2026-08-15T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/ncdc-ncdc-2026--4371","true","","2026-08-11T02:02:10.000Z","2026-08-25T00:00:00.000Z","false"
"https://www.searchsarkarinaukri.com/jobs/sail-rsp-trade-apprentice-tool-die-maker-recruitment-2026--4367","true","","2026-08-10T07:05:35.000Z","2026-08-26T00:00:00.000Z","false"
"https://www.searchsarkarinaukri.com/jobs/sail-rsp-trade-apprentice-electrician-recruitment-2026--4365","true","","2026-08-10T07:02:55.000Z","2026-08-26T00:00:00.000Z","false"
"https://www.searchsarkarinaukri.com/jobs/sail-rsp-trade-apprentice-electronics-mechanic-recruitment-2026--4368","true","","2026-08-10T07:06:46.000Z","2026-08-26T00:00:00.000Z","false"
"https://www.searchsarkarinaukri.com/jobs/sail-rsp-trade-apprentice-fitter-recruitment-2026--4366","true","","2026-08-10T07:04:24.000Z","2026-08-26T00:00:00.000Z","false"
"https://www.searchsarkarinaukri.com/jobs/sail-rsp-trade-apprentice-diesel-mechanic-recruitment-2026--4364","true","","2026-08-10T07:01:39.000Z","2026-08-26T00:00:00.000Z","false"
"https://www.searchsarkarinaukri.com/jobs/sail-rsp-trade-apprentice-copa-recruitment-2026--4363","true","","2026-08-10T07:00:33.000Z","2026-08-26T00:00:00.000Z","false"
"https://www.searchsarkarinaukri.com/jobs/sail-rsp-trade-apprentice-aocp-recruitment-2026--4362","true","","2026-08-10T06:58:20.000Z","2026-08-26T00:00:00.000Z","false"
"https://www.searchsarkarinaukri.com/jobs/csir-immt-iti-apprentice-trainee-welder-recruitment-2026-3-posts--4361","true","","2026-08-10T06:42:23.000Z","2026-08-17T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/csir-immt-iti-apprentice-trainee-turner-recruitment-2026-1-post--4359","true","","2026-08-10T06:28:58.000Z","2026-08-17T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/csir-immt-iti-apprentice-trainee-pasaa-copa-recruitment-2026-1-post--4360","true","","2026-08-10T06:31:44.000Z","2026-08-17T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/csir-immt-iti-apprentice-trainee-electronics-mechanic-recruitment-2026-2-posts--4358","true","","2026-08-10T05:34:08.000Z","2026-08-17T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/csir-immt-iti-apprentice-trainee-mechanic-of-refrigeration-ac-recruitment-2026-1-post--4357","true","","2026-08-10T05:32:26.000Z","2026-08-17T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/csir-immt-iti-apprentice-trainee-machinist-recruitment-2026-2-posts--4356","true","","2026-08-10T05:29:53.000Z","2026-08-17T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/csir-immt-diploma-apprentice-trainee-electronics-engineering-recruitment-2026-2-posts--4353","true","","2026-08-10T05:16:57.000Z","2026-08-17T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/csir-immt-iti-apprentice-trainee-fitter-recruitment-2026-2-posts--4354","true","","2026-08-10T05:26:22.000Z","2026-08-17T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/csir-immt-iti-apprentice-trainee-electrician-recruitment-2026-2-posts--4355","true","","2026-08-10T05:27:59.000Z","2026-08-17T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/csir-immt-diploma-apprentice-trainee-chemical-engineering-recruitment-2026-3-posts--4351","true","","2026-08-10T05:09:53.000Z","2026-08-17T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/csir-immt-diploma-apprentice-trainee-metallurgy-recruitment-2026-2-posts--4350","true","","2026-08-10T05:05:54.000Z","2026-08-17T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/csir-immt-diploma-apprentice-trainee-modern-office-management-recruitment-2026-1-post--4349","true","","2026-08-10T05:04:30.000Z","2026-08-17T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/csir-immt-diploma-apprentice-trainee-civil-engineering-recruitment-2026-2-posts--4352","true","","2026-08-10T05:11:21.000Z","2026-08-17T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/csir-immt-diploma-apprentice-trainee-electrical-engineering-recruitment-2026-2-posts--4347","true","","2026-08-10T05:02:05.000Z","2026-08-17T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/csir-immt-apprentice-trainee-electronics-engineering-recruitment-2026-3-posts--4345","true","","2026-08-10T04:54:30.000Z","2026-08-17T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/csir-immt-apprentice-trainee-office-assistant-recruitment-2026-2-posts--4346","true","","2026-08-10T05:00:38.000Z","2026-08-17T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/csir-immt-diploma-apprentice-trainee-mechanical-engineering-recruitment-2026-1-post--4348","true","","2026-08-10T05:03:21.000Z","2026-08-17T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/csir-immt-apprentice-trainee-chemical-engineering-recruitment-2026-4-posts--4342","true","","2026-08-10T04:50:33.000Z","2026-08-17T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/csir-immt-apprentice-trainee-metallurgy-recruitment-2026-3-posts--4343","true","","2026-08-10T04:51:59.000Z","2026-08-17T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/tnstc-graduate-apprentice-non-engineering-recruitment-2026-623-posts--4341","true","","2026-08-10T04:46:21.000Z","2026-08-28T00:00:00.000Z","false"
"https://www.searchsarkarinaukri.com/jobs/csir-immt-apprentice-trainee-mechanical-engineering-recruitment-2026-2-posts--4344","true","","2026-08-10T04:53:18.000Z","2026-08-17T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/defence-innovation-organisation-innovations-for-defence-excellence-do-defence-production-mo-defence--4337","true","","2026-08-10T03:30:00.000Z","2026-08-10T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/tnstc-graduate-apprentice-engineering-recruitment-2026--4339","true","","2026-08-10T04:42:01.000Z","2026-08-28T00:00:00.000Z","false"
"https://www.searchsarkarinaukri.com/jobs/tnstc-technician-diploma-apprentice-recruitment-2026-438-posts--4340","true","","2026-08-10T04:44:27.000Z","2026-08-28T00:00:00.000Z","false"
"https://www.searchsarkarinaukri.com/jobs/mineral-exploration-consultancy-limited-recruitment-for-the-post-of-executive-2026--4338","true","","2026-08-10T03:30:00.000Z","2026-08-14T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/national-council-for-cooperative-training-ncct-recruitment-for-the-post-of-consultant-2026--4336","true","","2026-08-10T03:30:00.000Z","2026-08-23T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/shri-shivaji-shikshan-prasarak-mandal-solapur-shri-shivaji-shikshan-prasarak-2026--4333","true","","2026-08-09T02:02:07.000Z","2026-08-11T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/fluid-control-research-institute-mo-heavy-industries-recruitment-for-the-post-of-research-2026--4335","true","","2026-08-10T03:30:00.000Z","2026-08-24T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/sbi-sbi-2026--4334","true","","2026-08-09T03:00:36.000Z","2026-08-27T00:00:00.000Z","false"
"https://www.searchsarkarinaukri.com/jobs/krcl-krcl-2026--4330","true","","2026-08-09T02:02:06.000Z","2026-08-31T00:00:00.000Z","false"
"https://www.searchsarkarinaukri.com/jobs/adivasi-vikas-vibhag-thane-adivasi-vikas-vibhag-thane-2026--4332","true","","2026-08-09T02:02:07.000Z","2026-08-11T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/mahila-bal-vikas-vibhag-mumbai-mahila-bal-vikas-vibhag-mumbai-2026--4329","true","","2026-08-09T02:02:06.000Z","2026-08-21T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/indian-overseas-bank-indian-overseas-bank-2026--4331","true","","2026-08-09T02:02:06.000Z","2026-08-24T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/jilhadhikari-karyalay-bhandara-recruitment-2026-details-jilhadhikari-karyalay-bhandara-recruitment-2--4326","true","","2026-08-09T02:02:06.000Z","2026-08-12T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/nmmc-nmmc-2026--4325","true","","2026-08-09T02:02:06.000Z","2026-08-11T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/deccan-education-society-deccan-education-society-2026--4327","true","","2026-08-09T02:02:06.000Z","2026-08-11T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/shirur-shikshan-prasarkar-mandal-pune-shirur-shikshan-prasarkar-mandal-pune-2026--4328","true","","2026-08-09T02:02:06.000Z","2026-08-11T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/all-india-institute-of-medical-sciences-nagpur-all-india-institute-of-medical-sciences-2026--4323","true","","2026-08-09T02:02:06.000Z","2026-09-21T00:00:00.000Z","false"
"https://www.searchsarkarinaukri.com/jobs/sangamner-merchant-bank-sangamner-merchant-bank-2026--4321","true","","2026-08-09T02:02:06.000Z","2026-08-17T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/drdo-drdl-drdo-drdl-2026--4324","true","","2026-08-09T02:02:06.000Z","2026-08-23T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/nagpur-mahanagarpalika-nagpur-mahanagarpalika-2026--4322","true","","2026-08-09T02:02:06.000Z","2026-08-15T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/central-sanskrit-university-nashik-campus-central-sanskrit-university-nashik-campus-2026--4320","true","","2026-08-09T02:02:06.000Z","2026-08-18T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/maharashtra-bhasha-sanchalanalay-maharashtra-bhasha-sanchalanalay-2026--4318","true","","2026-08-09T02:02:06.000Z","2026-08-15T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/rayat-shikshan-sanstha-satara-rayat-shikshan-sanstha-satara-2026--4317","true","","2026-08-09T02:02:06.000Z","2026-08-15T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/nmu-jalgaon-nmu-jalgaon-2026--4319","true","","2026-08-09T02:02:06.000Z","2026-08-23T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/maharashtra-state-tribal-development-department-apply-for-2421-primary-secondary-and-2026--4313","true","","2026-08-09T01:01:00.000Z","2026-08-11T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/district-court-gadchiroli-zila-nyayalay-gadchiroli-job-opening-at-district-court-gadchiroli-2026--4315","true","","2026-08-09T01:01:00.000Z","2026-08-21T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/maharashtra-state-rural-livelihoods-mission-umed-satara-maharashtra-state-rural-livelihoods-mission--4314","true","","2026-08-09T01:01:00.000Z","2026-08-20T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/bharatratna-atalbihari-vajpayee-medical-college-and-hospital-pune-bharatratna-atalbihari-vajpayee-me--4316","true","","2026-08-09T01:01:00.000Z","2026-08-19T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/upsc-superintendent-translation-hindi-branch-recruitment-2026-apply-online-for-1-post--4309","true","","2026-08-08T07:03:36.000Z","2026-08-28T00:00:00.000Z","false"
"https://www.searchsarkarinaukri.com/jobs/upsc-horticulture-development-officer-recruitment-2026-apply-online-for-4-posts--4311","true","","2026-08-08T07:13:05.000Z","2026-08-28T00:00:00.000Z","false"
"https://www.searchsarkarinaukri.com/jobs/upsc-research-officer-recruitment-2026-apply-online-for-11-posts--4310","true","","2026-08-08T07:11:50.000Z","2026-08-28T00:00:00.000Z","false"
"https://www.searchsarkarinaukri.com/jobs/upsc-soil-conservation-assistant-recruitment-2026-apply-online-for-7-posts--4312","true","","2026-08-08T07:14:28.000Z","2026-09-04T00:00:00.000Z","false"
"https://www.searchsarkarinaukri.com/jobs/upsc-assistant-executive-engineer-electronics-recruitment-2026-apply-online-for-9-posts--4307","true","","2026-08-08T07:00:23.000Z","2026-08-28T00:00:00.000Z","false"
"https://www.searchsarkarinaukri.com/jobs/upsc-assistant-executive-engineer-civil-recruitment-2026-apply-online-for-1-post--4306","true","","2026-08-08T06:59:07.000Z","2026-08-28T00:00:00.000Z","false"
"https://www.searchsarkarinaukri.com/jobs/upsc-assistant-director-engineering-recruitment-2026-apply-online-for-1-post--4308","true","","2026-08-08T07:01:27.000Z","2026-08-28T00:00:00.000Z","false"
"https://www.searchsarkarinaukri.com/jobs/hprca-clerk-recruitment-2026-apply-online-for-40-posts--4305","true","","2026-08-08T06:45:52.000Z","2026-09-11T00:00:00.000Z","false"
"https://www.searchsarkarinaukri.com/jobs/hp-high-court-court-manager-recruitment-2026-apply-online-for-5-posts--4304","true","","2026-08-08T06:39:58.000Z","2026-09-10T00:00:00.000Z","false"
"https://www.searchsarkarinaukri.com/jobs/hp-high-court-driver-recruitment-2026-apply-online-for-9-posts--4302","true","","2026-08-08T06:36:55.000Z","2026-09-10T00:00:00.000Z","false"
"https://www.searchsarkarinaukri.com/jobs/hp-high-court-stenographer-grade-iii-recruitment-2026-apply-online-for-79-posts--4301","true","","2026-08-08T06:34:55.000Z","2026-09-10T00:00:00.000Z","false"
"https://www.searchsarkarinaukri.com/jobs/hp-high-court-process-server-recruitment-2026-apply-online-for-65-posts--4303","true","","2026-08-08T06:38:12.000Z","2026-08-10T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/iocl-trade-apprentice-data-entry-operator-skill-certificate-holders-recruitment-2026-apply-online--4297","true","","2026-08-08T05:45:50.000Z","2026-09-06T00:00:00.000Z","false"
"https://www.searchsarkarinaukri.com/jobs/ap-mahesh-bank-officer-recruitment-2026-legal-department-2-posts--4299","true","","2026-08-08T06:24:33.000Z","2026-08-20T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/ap-mahesh-bank-assistant-general-manager-senior-manager-manager-recruitment-2026-legal-department--4298","true","","2026-08-08T06:23:07.000Z","2026-08-20T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/hp-high-court-clerk-recruitment-2026-apply-online-for-141-posts--4300","true","","2026-08-08T06:32:30.000Z","2026-09-10T00:00:00.000Z","false"
"https://www.searchsarkarinaukri.com/jobs/iocl-trade-apprentice-instrument-mechanic-recruitment-2026-apply-online--4293","true","","2026-08-08T05:29:51.000Z","2026-09-06T00:00:00.000Z","false"
"https://www.searchsarkarinaukri.com/jobs/iocl-graduate-apprentice-recruitment-2026-apply-online-for-104-posts--4295","true","","2026-08-08T05:33:52.000Z","2026-09-06T00:00:00.000Z","false"
"https://www.searchsarkarinaukri.com/jobs/iocl-trade-apprentice-machinist-recruitment-2026-apply-online--4294","true","","2026-08-08T05:32:19.000Z","2026-09-06T00:00:00.000Z","false"
"https://www.searchsarkarinaukri.com/jobs/iocl-trade-apprentice-data-entry-operator-fresher-recruitment-2026-apply-online--4296","true","","2026-08-08T05:44:16.000Z","2026-09-06T00:00:00.000Z","false"
"https://www.searchsarkarinaukri.com/jobs/iocl-technician-apprentice-electronics-recruitment-2026-apply-online--4289","true","","2026-08-08T05:23:54.000Z","2026-09-06T00:00:00.000Z","false"
"https://www.searchsarkarinaukri.com/jobs/iocl-trade-apprentice-electrician-recruitment-2026-apply-online--4291","true","","2026-08-08T05:27:05.000Z","2026-09-06T00:00:00.000Z","false"
"https://www.searchsarkarinaukri.com/jobs/iocl-trade-apprentice-fitter-recruitment-2026-apply-online--4290","true","","2026-08-08T05:25:47.000Z","2026-09-06T00:00:00.000Z","false"
"https://www.searchsarkarinaukri.com/jobs/iocl-trade-apprentice-electronics-mechanic-recruitment-2026-apply-online--4292","true","","2026-08-08T05:28:25.000Z","2026-09-06T00:00:00.000Z","false"
"https://www.searchsarkarinaukri.com/jobs/iocl-technician-apprentice-civil-recruitment-2026-apply-online--4287","true","","2026-08-08T05:09:06.000Z","2026-09-06T00:00:00.000Z","false"
"https://www.searchsarkarinaukri.com/jobs/iocl-technician-apprentice-electrical-recruitment-2026-apply-online--4285","true","","2026-08-08T05:05:52.000Z","2026-09-06T00:00:00.000Z","false"
"https://www.searchsarkarinaukri.com/jobs/iocl-technician-apprentice-instrumentation-recruitment-2026-apply-online--4286","true","","2026-08-08T05:07:22.000Z","2026-09-06T00:00:00.000Z","false"
"https://www.searchsarkarinaukri.com/jobs/iocl-technician-apprentice-electrical-electronics-recruitment-2026-apply-online--4288","true","","2026-08-08T05:13:49.000Z","2026-09-06T00:00:00.000Z","false"
"https://www.searchsarkarinaukri.com/jobs/iocl-technician-apprentice-mechanical-recruitment-2026-apply-online--4284","true","","2026-08-08T05:04:08.000Z","2026-09-06T00:00:00.000Z","false"
"https://www.searchsarkarinaukri.com/jobs/indian-overseas-bank-local-bank-officer-recruitment-2026-maharashtra-50-posts--4282","true","","2026-08-08T04:56:23.000Z","2026-08-24T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/indian-overseas-bank-local-bank-officer-recruitment-2026-karnataka-50-posts--4281","true","","2026-08-08T04:55:10.000Z","2026-08-24T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/indian-overseas-bank-local-bank-officer-recruitment-2026-gujarat-50-posts--4283","true","","2026-08-08T04:57:35.000Z","2026-08-24T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/ada-ada-2026--4274","true","","2026-08-08T02:02:07.000Z","2026-08-13T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/mumbai-port-trust-mumbai-port-trust-2026--4273","true","","2026-08-08T02:02:07.000Z","2026-09-07T00:00:00.000Z","false"
"https://www.searchsarkarinaukri.com/jobs/indian-overseas-bank-local-bank-officer-recruitment-2026-tamil-nadu-100-posts--4280","true","","2026-08-08T04:51:48.000Z","2026-08-24T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/adivasi-vikas-vibhag-shikshak-adivasi-vikas-vibhag-shikshak-2026--4275","true","","2026-08-08T02:02:07.000Z","2026-08-11T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/iiser-pune-iiser-pune-2026--4272","true","","2026-08-08T02:02:07.000Z","2026-08-18T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/bharatratna-atalbihari-vajpayee-medical-college-and-hospital-bharatratna-atalbihari-vajpayee-medical--4269","true","","2026-08-08T02:02:07.000Z","2026-08-19T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/dogr-pune-dogr-pune-2026--4271","true","","2026-08-08T02:02:07.000Z","2026-08-25T00:00:00.000Z","false"
"https://www.searchsarkarinaukri.com/jobs/gajanan-lokseva-sahakari-bank-gajanan-lokseva-sahakari-bank-2026--4270","true","","2026-08-08T02:02:07.000Z","2026-08-15T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/melghat-tiger-project-melghat-tiger-project-2026--4267","true","","2026-08-08T02:02:07.000Z","2026-08-17T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/shri-shivaji-shikshan-prasarak-mandal-solapur-shri-shivaji-shikshan-prasarak-2026--4265","true","","2026-08-08T02:02:07.000Z","2026-08-31T00:00:00.000Z","false"
"https://www.searchsarkarinaukri.com/jobs/dfccil-dfccil-2026--4268","true","","2026-08-08T02:02:07.000Z","2026-08-27T00:00:00.000Z","false"
"https://www.searchsarkarinaukri.com/jobs/sbi-sco-sbi-sco-2026--4266","true","","2026-08-08T02:02:07.000Z","2026-08-27T00:00:00.000Z","false"
"https://www.searchsarkarinaukri.com/jobs/airports-economic-regulatory-authority-of-india-airports-economic-regulatory-authority-of-india-2026--4262","true","","2026-08-08T02:02:07.000Z","2026-09-03T00:00:00.000Z","false"
"https://www.searchsarkarinaukri.com/jobs/tiss-mumbai-tiss-mumbai-2026--4264","true","","2026-08-08T02:02:07.000Z","2026-08-20T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/sbi-clerk-sbi-clerk-2026--4263","true","","2026-08-08T02:02:07.000Z","2026-08-27T00:00:00.000Z","false"
"https://www.searchsarkarinaukri.com/jobs/industrial-training-institute-yeola-nashik-industrial-training-institute-yeola-nashik-2026--4261","true","","2026-08-08T02:02:07.000Z","2026-08-17T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/mpsc-group-a-mpsc-group-a-2026--4260","true","","2026-08-08T02:02:06.000Z","2026-08-25T00:00:00.000Z","false"
"https://www.searchsarkarinaukri.com/jobs/ndma-ndma-2026--4258","true","","2026-08-08T02:02:06.000Z","2026-09-16T00:00:00.000Z","false"
"https://www.searchsarkarinaukri.com/jobs/msrlm-satara-msrlm-satara-2026--4257","true","","2026-08-08T02:02:06.000Z","2026-08-20T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/hll-lifecare-ltd-hll-lifecare-ltd-2026--4259","true","","2026-08-08T02:02:06.000Z","2026-08-11T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/army-ordnance-corps-army-ordnance-corps-2026--4256","true","","2026-08-08T02:02:06.000Z","2026-09-22T00:00:00.000Z","false"
"https://www.searchsarkarinaukri.com/jobs/shs-bihar-md-medicine-physician-recruitment-2026-apply-online-for-60-posts--4253","true","","2026-08-07T06:59:28.000Z","2026-08-21T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/shs-bihar-orthopaedic-surgeon-recruitment-2026-apply-online-for-22-posts--4255","true","","2026-08-07T07:02:27.000Z","2026-08-21T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/shs-bihar-general-surgeon-recruitment-2026-apply-online-for-27-posts--4254","true","","2026-08-07T07:01:12.000Z","2026-08-21T00:00:00.000Z","true"
"https://www.searchsarkarinaukri.com/jobs/shs-bihar-paediatrician-recruitment-2026-apply-online-for-115-posts--4251","true","","2026-08-07T06:56:52.000Z","2026-08-21T00:00:00.000Z","true"
