url,status,final_url,elapsed_ms,error
https://news.google.com/rss/articles/CBMiwwFBVV95cUxOZGZCZ3EybjhnWkVvX0s5VnRydDlEV2U5TU9Qc2tDMmphVFFXZ08zYkJydjQzelBlSkJXeFRycVFzYjI2TWtYVGo3UTJEZm5CTXQ5bXpaUVBKeEoxZlVrbkk2QmJPNDc3ek9hUWV2MVZ5OGZNS2RvWEdoNjZwUzkwVUpTNWZORzQyVms3R0NNTl95cGItVmNwb0k1VzBwczFTZ1ZGUlNrTEN0MUx3OU9wdmN4eld4OHUzRTBHaTFzelNMQ1HSAcMBQVVfeXFMTmRmQmdxMm44Z1pFb19LOVZ0cnQ5RFdlOU1PUHNrQzJqYVRRV2dPM2JCcnY0M3pQZUpCV3hUcnFRc2IyNk1rWFRqN1EyRGZuQk10OW16WlFQSnhKMWZVa25JNkJiTzQ3N3pPYVFldjFWeThmTUtkb1hHaDY2cFM5MFVKUzVmTkc0MlZrN0dDTU5feXBiLVZjcG9JNVcwcHMxU2dWRlJTa0xDdDFMdzlPcHZjeHpXeDh1M0UwR2kxc3pTTENR?oc=5,200,https://news.google.com/rss/articles/CBMiwwFBVV95cUxOZGZCZ3EybjhnWkVvX0s5VnRydDlEV2U5TU9Qc2tDMmphVFFXZ08zYkJydjQzelBlSkJXeFRycVFzYjI2TWtYVGo3UTJEZm5CTXQ5bXpaUVBKeEoxZlVrbkk2QmJPNDc3ek9hUWV2MVZ5OGZNS2RvWEdoNjZwUzkwVUpTNWZORzQyVms3R0NNTl95cGItVmNwb0k1VzBwczFTZ1ZGUlNrTEN0MUx3OU9wdmN4eld4OHUzRTBHaTFzelNMQ1HSAcMBQVVfeXFMTmRmQmdxMm44Z1pFb19LOVZ0cnQ5RFdlOU1PUHNrQzJqYVRRV2dPM2JCcnY0M3pQZUpCV3hUcnFRc2IyNk1rWFRqN1EyRGZuQk10OW16WlFQSnhKMWZVa25JNkJiTzQ3N3pPYVFldjFWeThmTUtkb1hHaDY2cFM5MFVKUzVmTkc0MlZrN0dDTU5feXBiLVZjcG9JNVcwcHMxU2dWRlJTa0xDdDFMdzlPcHZjeHpXeDh1M0UwR2kxc3pTTENR?oc=5&hl=en-IN&gl=IN&ceid=IN:en,272,
https://news.google.com/rss/articles/CBMiwwFBVV95cUxQUnU4WDVxMkk4UUhGSm9GaUYyTWJkaTUweFd0VElTOW5HeW5NWjg2bTlvNjVaN2RCVW5LRU1WWE5hb29GY1F6NzByU3hZQVZuZV9TdnRZT1JJd2JDUEdWUklXZ1dmektUVWJoM202aHc4T3QwNWp2VXU0S2MzNVJGQUJJRUtEbkVDTHpZUzJHQW5XUGRwS0ZEdkRVVUR3TkhvMXJuVElJOFBReDkyNDRDWjF4OEQtODFFMnA1MG5qblpaY1E?oc=5,200,https://news.google.com/rss/articles/CBMiwwFBVV95cUxQUnU4WDVxMkk4UUhGSm9GaUYyTWJkaTUweFd0VElTOW5HeW5NWjg2bTlvNjVaN2RCVW5LRU1WWE5hb29GY1F6NzByU3hZQVZuZV9TdnRZT1JJd2JDUEdWUklXZ1dmektUVWJoM202aHc4T3QwNWp2VXU0S2MzNVJGQUJJRUtEbkVDTHpZUzJHQW5XUGRwS0ZEdkRVVUR3TkhvMXJuVElJOFBReDkyNDRDWjF4OEQtODFFMnA1MG5qblpaY1E?oc=5&hl=en-IN&gl=IN&ceid=IN:en,529,
https://news.google.com/rss/articles/CBMixwFBVV95cUxOVGI3c0cxUHBrb19wZ0xWd1d6bnpLdmdudnVYRWxwNDBUcGV5ZTVzb0VsQUVDZFFNeUtJbTFUNUJzU1k4Z3BtOTdYd1lwOWtIeVZaN3g4b25ZVXk5US1wZFI5UFozNVV6c3pnS1V5eFNfVXBndnJUSXBfSG5SNUkxT3Npa3BCSHgtUnZlTWZRbVUwYnIwVFZ1aXZrWmV5Y0xzYVlCbHRaTHNFeVVieGZxT2hDZmszbW9QOUlqNnNfM1FzdHFtSXI4?oc=5,200,https://news.google.com/rss/articles/CBMixwFBVV95cUxOVGI3c0cxUHBrb19wZ0xWd1d6bnpLdmdudnVYRWxwNDBUcGV5ZTVzb0VsQUVDZFFNeUtJbTFUNUJzU1k4Z3BtOTdYd1lwOWtIeVZaN3g4b25ZVXk5US1wZFI5UFozNVV6c3pnS1V5eFNfVXBndnJUSXBfSG5SNUkxT3Npa3BCSHgtUnZlTWZRbVUwYnIwVFZ1aXZrWmV5Y0xzYVlCbHRaTHNFeVVieGZxT2hDZmszbW9QOUlqNnNfM1FzdHFtSXI4?oc=5&hl=en-IN&gl=IN&ceid=IN:en,571,
https://news.google.com/rss/articles/CBMiywFBVV95cUxPaXJ4QmVVQXk3aUs1M3QwM01JN2xtUk51MXhJM0JhZzJZd1Iwb1dHd1U1RnhKQ1plWUNJeUw5dkI5MUtoYktqT2lZa2djN2xsVjk5U1luTmJsQ1VPUWdQcXNma3phQ3JLNWctRU1LZXUzNlZUd0MwX0JTZDlHaE5SZmZDY2VHWUJTMGZpQ1JTS0tvMDNpSGpta1R4eHZYOV9wbkFPTFdvNjRKcDNaY19TUUlVSjJ1NURSLWFQSGIwSUhyNzBSVE9DWVZRb9IB0gFBVV95cUxQRUdGLU9FTFk3UGtyY2h4aEQwYWprQTlrOXVXeXg3U01za295WU5HbEY3YVpCa29MZURnQ0FrYnNEbVdaVDVBaHp2ZUhQSkd0WXBIVDlpal9aWU5oYURNV05vYjNIZGJ1blItUFBqc2VaenR6c3BjMHgwZUtvVml5V2VBRDZyaGM0X1FEQkl5cDlwRVBsNm1TZnp4dU56b0tVYWZQX3FKOGRBR2pSZ0xMckVVNW84R3g2UkdFbGwtUjd2NWFzVVNjME4zbTlJaDdldXc?oc=5,200,https://news.google.com/rss/articles/CBMiywFBVV95cUxPaXJ4QmVVQXk3aUs1M3QwM01JN2xtUk51MXhJM0JhZzJZd1Iwb1dHd1U1RnhKQ1plWUNJeUw5dkI5MUtoYktqT2lZa2djN2xsVjk5U1luTmJsQ1VPUWdQcXNma3phQ3JLNWctRU1LZXUzNlZUd0MwX0JTZDlHaE5SZmZDY2VHWUJTMGZpQ1JTS0tvMDNpSGpta1R4eHZYOV9wbkFPTFdvNjRKcDNaY19TUUlVSjJ1NURSLWFQSGIwSUhyNzBSVE9DWVZRb9IB0gFBVV95cUxQRUdGLU9FTFk3UGtyY2h4aEQwYWprQTlrOXVXeXg3U01za295WU5HbEY3YVpCa29MZURnQ0FrYnNEbVdaVDVBaHp2ZUhQSkd0WXBIVDlpal9aWU5oYURNV05vYjNIZGJ1blItUFBqc2VaenR6c3BjMHgwZUtvVml5V2VBRDZyaGM0X1FEQkl5cDlwRVBsNm1TZnp4dU56b0tVYWZQX3FKOGRBR2pSZ0xMckVVNW84R3g2UkdFbGwtUjd2NWFzVVNjME4zbTlJaDdldXc?oc=5&hl=en-IN&gl=IN&ceid=IN:en,561,
https://news.google.com/rss/articles/CBMizAFBVV95cUxNZEp5Z2c1dk1NNDdvczZnbnBlM1A4VE5QLUJDU0t0WWJQWm40eXpyWGFMaG0tZFdwdjVWTHlTY01ZeEppSmJuNjYteEFoY2ZtYVhrZjV2dXMweUJvMzJpbkFiVGFTU2lGNVQ2QkVVUzE5c09aeXQ1VVlzOXJROTJRVTN6eFFyVFNoaFRURG5DcnpranJYX3dNNU9TeDBFOGNQVkY5ZXRGNWNqNjdyb1A4QWp0VW1nTDZlZ2RhZW9PZkdhd0lzMml1Rjl0RUjSAdMBQVVfeXFMTkRibGJSN1hmN0ZEVWZ2U1ItZzdwZllJbVM0eG4wMXBVaU5MeWJ0SThTQ3RjaW05X1pUZUFiNFhUYjVBQi1lcTlFUWRZMzdPVTAyQ2d3a2VlRHlLejBJV3loaExYaWFiNTE2ZWJPeTJPNnpEenB0ZjljUXhVOUcwTUp6R3lCenNuS0EyVkRTWGc4Rk9GeU9TcEtNVXExc0dBc2JaVTJKZUJmNDd1SW02ODFLZ0xxY29jaWl3TnJfeHVWanFZSUNRYmV1cmNQOXFxRjFrRQ?oc=5,200,https://news.google.com/rss/articles/CBMizAFBVV95cUxNZEp5Z2c1dk1NNDdvczZnbnBlM1A4VE5QLUJDU0t0WWJQWm40eXpyWGFMaG0tZFdwdjVWTHlTY01ZeEppSmJuNjYteEFoY2ZtYVhrZjV2dXMweUJvMzJpbkFiVGFTU2lGNVQ2QkVVUzE5c09aeXQ1VVlzOXJROTJRVTN6eFFyVFNoaFRURG5DcnpranJYX3dNNU9TeDBFOGNQVkY5ZXRGNWNqNjdyb1A4QWp0VW1nTDZlZ2RhZW9PZkdhd0lzMml1Rjl0RUjSAdMBQVVfeXFMTkRibGJSN1hmN0ZEVWZ2U1ItZzdwZllJbVM0eG4wMXBVaU5MeWJ0SThTQ3RjaW05X1pUZUFiNFhUYjVBQi1lcTlFUWRZMzdPVTAyQ2d3a2VlRHlLejBJV3loaExYaWFiNTE2ZWJPeTJPNnpEenB0ZjljUXhVOUcwTUp6R3lCenNuS0EyVkRTWGc4Rk9GeU9TcEtNVXExc0dBc2JaVTJKZUJmNDd1SW02ODFLZ0xxY29jaWl3TnJfeHVWanFZSUNRYmV1cmNQOXFxRjFrRQ?oc=5&hl=en-IN&gl=IN&ceid=IN:en,289,
https://nfr.indianrailways.gov.in/,0,,8006,timeout of 8000ms exceeded
https://nfr.indianrailways.gov.in/?lang=1,0,,8008,timeout of 8000ms exceeded
https://nfscnagpur.nic.in/,0,,166,"unable to verify the first certificate; if the root CA is installed locally, try running Node.js with --use-system-ca"
https://ngel.in/career,200,https://ngel.in/career,422,
https://nhai.gov.in/,200,https://nhai.gov.in/,129,
https://nhb.gov.in/,404,https://nhb.gov.in/,223,
https://nhidcl.com/en,200,https://nhidcl.com/en,283,
https://nhm.maharashtra.gov.in/,200,https://nhm.maharashtra.gov.in/,351,
https://nhrc.nic.in/,0,,775,Maximum number of redirects exceeded
https://nhsrcl.in/,0,,8011,timeout of 8000ms exceeded
https://nia.gov.in/,200,https://nia.gov.in/,819,
https://niapune.org.in/,200,https://niapune.org.in/,470,
https://nidjnt.samarth.edu.in/,403,https://nidjnt.samarth.edu.in/,359,
https://niepid.nic.in/,200,https://niepid.nic.in/,466,
https://nift.ac.in/,200,https://nift.ac.in/,689,
https://nit.edu.in/,200,https://nit.edu.in/,1351,
https://nmc.gov.in/,200,https://nmc.gov.in/,172,
https://nmcbank.com/,0,,46,"unable to verify the first certificate; if the root CA is installed locally, try running Node.js with --use-system-ca"
https://nmdfc.org/,200,https://nmdfc.org/,256,
https://nmu.ac.in/,200,https://nmu.ac.in/en-us/,1206,
https://no1ahmednagar.kvs.ac.in/,200,https://no1ahmednagar.kvs.ac.in/,276,
https://no1nashikcamp.kvs.ac.in/,200,https://no1nashikcamp.kvs.ac.in/,1424,
https://no1vascodagama.kvs.ac.in/,0,,8017,timeout of 8000ms exceeded
https://npcil.nic.in/index.aspx,404,https://npcil.nic.in/index.aspx,333,
https://nrcgrapes.icar.gov.in/,0,,119,getaddrinfo ENOTFOUND nrcgrapes.icar.gov.in
https://nrhm.maharashtra.gov.in/,0,,154,getaddrinfo ENOTFOUND nrhm.maharashtra.gov.in
https://ntpc.co.in/,200,https://ntpc.co.in/,999,
https://ntpc.co.in/jobs-ntpc,200,https://ntpc.co.in/jobs-ntpc,464,
https://nvcmafsu.ac.in/,200,https://nvcmafsu.ac.in/,149,
https://ofvarangaon.kvs.ac.in/,200,https://ofvarangaon.kvs.ac.in/,288,
https://ongcindia.com/,200,https://ongcindia.com/,1731,
https://onlinevacancy.shipmin.nic.in/users/user_registration,0,,110,unable to get local issuer certificate
https://ora.digitalindiacorporation.in/,0,,8012,timeout of 8000ms exceeded
https://ors.rcfltd.com/Candidate/Login.php,0,,39,self-signed certificate in certificate chain
https://osmanabad.gov.in/,200,https://dharashiv.maharashtra.gov.in/,1556,
https://patcell.cftri.res.in/,200,https://patcell.cftri.res.in/,284,
https://pb.icf.gov.in/,200,https://pb.icf.gov.in/,83,
https://pb.icf.gov.in/act2026/index.php,200,https://pb.icf.gov.in/act2026/index.php,323,
https://pdcc.bank.in/,200,https://pdcc.bank.in/,37,
https://peopleseducationsociety.in/,200,https://peopleseducationsociety.in/,144,
https://pesb.gov.in/,0,,8005,timeout of 8000ms exceeded
https://pesb.gov.in/Home/AdvertisVacancy,0,,8029,timeout of 8000ms exceeded
https://pgt.sainikschoolchandrapur.com/,0,,230,getaddrinfo ENOTFOUND pgt.sainikschoolchandrapur.com
https://pharmacy.dypvp.edu.in/,200,https://pharmacy.dypvp.edu.in/,488,
https://phd.maharashtra.gov.in/,200,https://phd.maharashtra.gov.in/,455,
https://play.google.com/store/apps/details?id=net.indgovtjobs.app,200,https://play.google.com/store/apps/details?id=net.indgovtjobs.app,428,
https://policies.google.com/technologies/ads,200,https://policies.google.com/technologies/ads,440,
https://portal.mcgm.gov.in/,200,https://www.mcgm.gov.in/irj/portal/anonymous,234,
https://prasarbharati.gov.in/,200,https://prasarbharati.gov.in/,242,
https://punjabandsindbank.co.in/,0,,7,getaddrinfo ENOTFOUND punjabandsindbank.co.in
https://pwd.maharashtra.gov.in/,200,https://pwd.maharashtra.gov.in/,235,
https://rac.gov.in/index.php?lang=en&id=0,200,https://rac.gov.in/index.php?lang=en&id=0,157,
https://raigad.gov.in/,200,https://raigad.gov.in/,268,
https://raigad.gov.in/en/,200,https://raigad.gov.in/en/,1458,
https://railtel.in/,0,,8017,timeout of 8000ms exceeded
https://ratnagiri.gov.in/,200,https://ratnagiri.gov.in/,221,
https://rbi.org.in/,403,https://rbi.org.in/,223,
https://rcb.res.in/,200,https://rcb.res.in/,208,
https://rcf.indianrailways.gov.in/,0,,8015,timeout of 8000ms exceeded
https://recruit.rites.com/frmRegistration.aspx,0,,100,"unable to verify the first certificate; if the root CA is installed locally, try running Node.js with --use-system-ca"
https://recruitment.bankofmaharashtra.bank.in/authenticate/candidate-login?redirectTo=candidate/apply?projectId=1542,0,,90,Parse Error: Data after `Connection: close`
https://recruitment.bemlindia.in/Apprentice/VacancyNotice.aspx,200,https://recruitment.bemlindia.in/Apprentice/VacancyNotice.aspx,501,
https://recruitment.icmr.org.in/,200,https://recruitment.icmr.org.in/,109,
https://recruitment.mmrcl.com/,200,https://recruitment.mmrcl.com/,106,
https://recruitment.neepco-spark.co.in/,0,,45,"unable to verify the first certificate; if the root CA is installed locally, try running Node.js with --use-system-ca"
https://recruitment.nhsrcindia.org/my/job,200,https://recruitment.nhsrcindia.org/my/job,393,
https://recruitment.nhsrcindia.org/web/login,200,https://recruitment.nhsrcindia.org/web/login,227,
https://recruitment.sameer.gov.in/,200,https://recruitment.sameer.gov.in/,154,
https://recruitment.sbi.bank.in/crpd-rs-2026-27-08/apply,200,https://recruitment.sbi.bank.in/crpd-rs-2026-27-08/apply,144,
https://recruitment.tiss.edu/,0,,77,"unable to verify the first certificate; if the root CA is installed locally, try running Node.js with --use-system-ca"
https://rect.crpf.gov.in/,200,https://rect.crpf.gov.in/,231,
https://rects.immt.res.in/,200,https://rects.immt.res.in/,293,
https://rnsb.bank.in/,200,https://rnsb.bank.in/,189,
https://romaharashtra.esic.gov.in/,0,,7996,timeout of 8000ms exceeded
https://rrb.indianrailways.gov.in/,0,,8009,timeout of 8000ms exceeded
https://rrbcdg.gov.in/,200,https://rrbcdg.gov.in/,120,
https://rrbmumbai.gov.in/,200,https://rrbmumbai.gov.in/,1390,
https://rrcpryj.org/,200,https://rrcpryj.org/,935,
https://rrcpryj.org/act-apprentice-01-2026/,200,https://rrcpryj.org/act-apprentice-01-2026/,473,
https://rscnagpur.gov.in/,200,https://rscnagpur.gov.in/,1085,
https://rtmnuoant.samarth.edu.in/index.php/site/login,403,https://rtmnuoant.samarth.edu.in/index.php/site/login,46,
https://rvnl.org/,200,https://rvnl.org/,207,
https://rwf.indianrailways.gov.in/,0,,8007,timeout of 8000ms exceeded
https://s3waas.gov.in/,200,https://s3waas.gov.in/,224,
https://sacc.edu.in/,500,https://sacc.edu.in/,1433,
https://saijobs.sportsauthorityofindia.gov.in/JEJun2026,200,https://saijobs.sportsauthorityofindia.gov.in/JEJun2026,203,
https://sailcareers.com/sail2026yp/,200,https://sailcareers.com/sail2026yp/,316,
https://sainikschoolchandrapur.com/Home,200,https://sainikschoolchandrapur.com/Home,385,
https://sameer.gov.in/,200,https://sameer.gov.in/,487,
https://sangli.nic.in/,200,https://sangli.nic.in/,258,
https://sanglidccb.bank.in/career,200,https://sanglidccb.bank.in/career,394,
https://sangliurban.bank.in/,200,https://www.sangliurban.bank.in/,170,
https://sau.edu.in/,200,https://sau.edu.in/,2338,
https://sbi.bank.in/web/careers/current-openings,200,https://sbi.bank.in/web/careers/current-openings,348,
https://sbi.co.in/,200,https://sbi.bank.in/,207,
https://sbmrajgurunagar.ac.in/,200,https://sbmrajgurunagar.ac.in/,606,
https://scclmines.com/apprenticeship/,200,https://scclmines.com/apprenticeship/,161,
https://scea.maharashtra.gov.in/,404,https://scea.maharashtra.gov.in/,66,
https://schooleducation.karnataka.gov.in/,200,https://schooleducation.karnataka.gov.in/,318,
https://scr.indianrailways.gov.in/index.jsp,0,,8018,timeout of 8000ms exceeded
https://secl-cil.in/career.php,403,https://secl-cil.in/career.php,595,
https://secondarytrainingcollege.com/,0,,377,certificate has expired
https://secr.indianrailways.gov.in/,0,,8009,timeout of 8000ms exceeded
https://seepz.gov.in/,200,https://seepz.gov.in/,432,
https://sfio.gov.in/,200,https://sfio.gov.in/,793,
https://sgbregistration.in/,200,https://sgbregistration.in/,89,
https://sgnp.maharashtra.gov.in/,0,,108,Maximum number of redirects exceeded
https://sgnp.maharashtra.gov.in/Site/Home/Index.aspx,0,,1215,Maximum number of redirects exceeded
https://shahajilawcollege.com/,200,https://shahajilawcollege.com/,584,
https://shahu.bank.in/recruitment,404,https://shahu.bank.in/recruitment,84,
https://shahubank.com/,0,,78,getaddrinfo ENOTFOUND shahubank.com
https://shirpurbank.co.in/,403,https://shirpurbank.co.in/,472,
https://shivpratapmultistate.com/,0,,20,getaddrinfo ENOTFOUND shivpratapmultistate.com
https://sholapur.kvs.ac.in/,200,https://sholapur.kvs.ac.in/,1374,
https://shorturl.at/xUUPX,403,https://www.shorturl.at/xUUPX,654,
https://shs.bihar.gov.in/Advertisement,0,,170,self-signed certificate in certificate chain
https://sic.maharashtra.gov.in/,200,https://sic.maharashtra.gov.in/,4401,
https://sic.maharashtra.gov.in/Site/Home/Index.aspx,200,https://sic.maharashtra.gov.in/Site/Home/Index.aspx,4469,
https://siddheshwarbank.com/,200,https://siddheshwarbank.com/,2224,
https://siesce.edu.in/,200,https://siesce.edu.in/,709,
https://sindhudurg.nic.in/,0,,8003,timeout of 8000ms exceeded
https://sindhudurg.nic.in/en/,200,https://sindhudurg.nic.in/en/,212,
https://sindhudurgdcc.bank.in/,200,https://sindhudurgdcc.bank.in/,64,
https://sites.fssai.gov.in/fssaideputationad/login.php,0,,8015,timeout of 8000ms exceeded
https://sjsa.maharashtra.gov.in/,200,https://sjsa.maharashtra.gov.in/,983,
https://sjsa.maharashtra.gov.in/en/,200,https://sjsa.maharashtra.gov.in/en/,586,
https://sjsb.register.epravesh.com/?view=signup,200,https://sjsb.register.epravesh.com/?view=signup,64,
https://sjsbbank.com/,200,https://sjsb.bank.in/,472,
https://sjvn.nic.in/,200,https://sjvn.nic.in/,1276,
https://smbank.in/,200,https://smbank.in/,678,
https://smkc.gov.in/,200,https://smkc.gov.in/,335,
https://sndt.ac.in/,200,https://sndt.ac.in/,91,
https://solapur.gov.in/,200,https://solapur.gov.in/,169,
https://solapur.gov.in/en/,200,https://solapur.gov.in/en/,192,
https://spaccn.in/,200,https://spaccn.in/,1145,
https://spmm.in/,200,https://spmm.in/,468,
https://sportsauthorityofindia.gov.in/sai/,0,,268,self-signed certificate in certificate chain
https://sportsauthorityofindia.nic.in/,0,,98,self-signed certificate in certificate chain
https://sportsauthorityofindia.nic.in/saijobs,0,,209,self-signed certificate in certificate chain
https://sptmssc26.panjikaran.in/,200,https://sptmssc26.panjikaran.in/,140,
https://srinathacscollege.com/,0,,8016,timeout of 8000ms exceeded
https://srtmun.ac.in/,200,https://srtmun.ac.in/,114,
https://ssbbank.bank.in/,0,,120,"unable to verify the first certificate; if the root CA is installed locally, try running Node.js with --use-system-ca"
https://ssc.gov.in/,0,,8011,timeout of 8000ms exceeded
https://ssc.gov.in/candidate-portal/one-time-registration/home-page,200,https://ssc.gov.in/candidate-portal/one-time-registration/home-page,329,
https://ssc.gov.in/login,200,https://ssc.gov.in/login,254,
https://ssc.nic.in/,0,,8008,timeout of 8000ms exceeded
https://ssesa.org/,200,https://ssesa.org/,397,
https://ssmbarshi.org.in/,200,https://ssmbarshi.org.in/,77,
https://stimulate.icsi.edu/RECRUITMENT/Applicant/LoginUser,200,https://stimulate.icsi.edu/RECRUITMENT/Applicant/LoginUser,177,
https://stimulate.icsi.edu/RECRUITMENT/IndexHome/IndexHome,200,https://stimulate.icsi.edu/RECRUITMENT/IndexHome/IndexHome,65,
https://suvarnkranti.com/,0,,225,getaddrinfo ENOTFOUND suvarnkranti.com
https://svkm.ac.in/,200,https://svkm.ac.in/,487,
https://swcd.maharashtra.gov.in/,0,,8008,timeout of 8000ms exceeded
https://swcd.maharashtra.gov.in/en,0,,8013,timeout of 8000ms exceeded
https://t.me/+IVTYUWCfPQQ4YzZl,200,https://t.me/+IVTYUWCfPQQ4YzZl,438,
https://t.me/share/url?url=https%3A%2F%2Fwww.searchsarkarinaukri.com%2Fblogs%2F10th-and-12th-pass-government-jobs-in-india-2026-best-career-options-salary-how-to-apply&text=10th%20and%2012th%20Pass%20Government%20Jobs%20in%20India%202026%3A%20Best%20Career%20Options%2C%20Salary%20%26%20How%20to%20Apply,200,https://t.me/share/url?url=https%3A%2F%2Fwww.searchsarkarinaukri.com%2Fblogs%2F10th-and-12th-pass-government-jobs-in-india-2026-best-career-options-salary-how-to-apply&text=10th%20and%2012th%20Pass%20Government%20Jobs%20in%20India%202026%3A%20Best%20Career%20Options%2C%20Salary%20%26%20How%20to%20Apply,124,
https://t.me/share/url?url=https%3A%2F%2Fwww.searchsarkarinaukri.com%2Fblogs%2F7th-pay-commission-explained-what-every-government-job-aspirant-should-know&text=7th%20Pay%20Commission%20Explained%3A%20What%20Every%20Government%20Job%20Aspirant%20Should%20Know,200,https://t.me/share/url?url=https%3A%2F%2Fwww.searchsarkarinaukri.com%2Fblogs%2F7th-pay-commission-explained-what-every-government-job-aspirant-should-know&text=7th%20Pay%20Commission%20Explained%3A%20What%20Every%20Government%20Job%20Aspirant%20Should%20Know,143,
https://t.me/share/url?url=https%3A%2F%2Fwww.searchsarkarinaukri.com%2Fblogs%2Fa-day-in-the-life-of-an-ias-officer-what-really-happens-behind-the-desk&text=A%20Day%20in%20the%20Life%20of%20an%20IAS%20Officer%3A%20What%20Really%20Happens%20Behind%20the%20Desk%3F,200,https://t.me/share/url?url=https%3A%2F%2Fwww.searchsarkarinaukri.com%2Fblogs%2Fa-day-in-the-life-of-an-ias-officer-what-really-happens-behind-the-desk&text=A%20Day%20in%20the%20Life%20of%20an%20IAS%20Officer%3A%20What%20Really%20Happens%20Behind%20the%20Desk%3F,134,
https://t.me/share/url?url=https%3A%2F%2Fwww.searchsarkarinaukri.com%2Fblogs%2Fai-is-coming-for-jobs-but-should-government-job-aspirants-actually-be-worried&text=AI%20Is%20Coming%20for%20Jobs%20%E2%80%94%20But%20Should%20Government%20Job%20Aspirants%20Actually%20Be%20Worried%3F,200,https://t.me/share/url?url=https%3A%2F%2Fwww.searchsarkarinaukri.com%2Fblogs%2Fai-is-coming-for-jobs-but-should-government-job-aspirants-actually-be-worried&text=AI%20Is%20Coming%20for%20Jobs%20%E2%80%94%20But%20Should%20Government%20Job%20Aspirants%20Actually%20Be%20Worried%3F,141,
https://t.me/share/url?url=https%3A%2F%2Fwww.searchsarkarinaukri.com%2Fblogs%2Fare-we-preparing-students-for-jobs-that-don-t-exist-yet&text=Are%20We%20Preparing%20Students%20for%20Jobs%20That%20Don%27t%20Exist%20Yet%3F,200,https://t.me/share/url?url=https%3A%2F%2Fwww.searchsarkarinaukri.com%2Fblogs%2Fare-we-preparing-students-for-jobs-that-don-t-exist-yet&text=Are%20We%20Preparing%20Students%20for%20Jobs%20That%20Don%27t%20Exist%20Yet%3F,137,
https://t.me/share/url?url=https%3A%2F%2Fwww.searchsarkarinaukri.com%2Fblogs%2Fcan-a-government-employee-be-fired-the-truth-about-permanent-government-jobs&text=Can%20a%20Government%20Employee%20Be%20Fired%3F%20The%20Truth%20About%20%27Permanent%27%20Government%20Jobs,200,https://t.me/share/url?url=https%3A%2F%2Fwww.searchsarkarinaukri.com%2Fblogs%2Fcan-a-government-employee-be-fired-the-truth-about-permanent-government-jobs&text=Can%20a%20Government%20Employee%20Be%20Fired%3F%20The%20Truth%20About%20%27Permanent%27%20Government%20Jobs,135,
https://t.me/share/url?url=https%3A%2F%2Fwww.searchsarkarinaukri.com%2Fblogs%2Fcan-a-government-employee-be-transferred-against-their-will-the-rules-explained&text=Can%20a%20Government%20Employee%20Be%20Transferred%20Against%20Their%20Will%3F%20The%20Rules%20Explained,200,https://t.me/share/url?url=https%3A%2F%2Fwww.searchsarkarinaukri.com%2Fblogs%2Fcan-a-government-employee-be-transferred-against-their-will-the-rules-explained&text=Can%20a%20Government%20Employee%20Be%20Transferred%20Against%20Their%20Will%3F%20The%20Rules%20Explained,140,
https://t.me/share/url?url=https%3A%2F%2Fwww.searchsarkarinaukri.com%2Fblogs%2Fcan-government-employees-start-a-youtube-channel-or-business-rules-explained&text=Can%20Government%20Employees%20Start%20a%20YouTube%20Channel%20or%20Business%3F%20Rules%20Explained,200,https://t.me/share/url?url=https%3A%2F%2Fwww.searchsarkarinaukri.com%2Fblogs%2Fcan-government-employees-start-a-youtube-channel-or-business-rules-explained&text=Can%20Government%20Employees%20Start%20a%20YouTube%20Channel%20or%20Business%3F%20Rules%20Explained,132,
https://t.me/share/url?url=https%3A%2F%2Fwww.searchsarkarinaukri.com%2Fblogs%2Fcommon-mistakes-that-lead-to-government-job-application-rejection&text=Common%20Mistakes%20That%20Lead%20to%20Government%20Job%20Application%20Rejection,200,https://t.me/share/url?url=https%3A%2F%2Fwww.searchsarkarinaukri.com%2Fblogs%2Fcommon-mistakes-that-lead-to-government-job-application-rejection&text=Common%20Mistakes%20That%20Lead%20to%20Government%20Job%20Application%20Rejection,131,
https://t.me/share/url?url=https%3A%2F%2Fwww.searchsarkarinaukri.com%2Fblogs%2Ffrom-probation-to-promotion-the-career-growth-of-an-income-tax-inspector&text=From%20Probation%20to%20Promotion%3A%20The%20Career%20Growth%20of%20an%20Income%20Tax%20Inspector,200,https://t.me/share/url?url=https%3A%2F%2Fwww.searchsarkarinaukri.com%2Fblogs%2Ffrom-probation-to-promotion-the-career-growth-of-an-income-tax-inspector&text=From%20Probation%20to%20Promotion%3A%20The%20Career%20Growth%20of%20an%20Income%20Tax%20Inspector,130,
https://t.me/share/url?url=https%3A%2F%2Fwww.searchsarkarinaukri.com%2Fblogs%2Fgovernment-job-salary-explained-what-you-actually-take-home-every-month&text=Government%20Job%20Salary%20Explained%3A%20What%20You%20Actually%20Take%20Home%20Every%20Month,200,https://t.me/share/url?url=https%3A%2F%2Fwww.searchsarkarinaukri.com%2Fblogs%2Fgovernment-job-salary-explained-what-you-actually-take-home-every-month&text=Government%20Job%20Salary%20Explained%3A%20What%20You%20Actually%20Take%20Home%20Every%20Month,132,
