No,URL,Path,Last crawled,Original HTTP Status,Current HTTP Status,Exists in DB,Content Exists,URL Pattern,Job ID,Replacement URL,Final Category,Action,Reason,Priority,Round 1 Result,Round 2 Result,Round 3 Result,Sign-off
167,https://www.searchsarkarinaukri.com/jobs/1675,/jobs/1675,2026-06-26,404,TO_TEST,TO_VERIFY,TO_VERIFY,NUMERIC_JOB_ID,1675,TO_VERIFY,UNRESOLVED_PENDING_DB_LIVE_CHECK,RESTORE_200_OR_REMOVE_410_AFTER_DB_CHECK,"Numeric job URL from GSC. Verify job ID in DB/CMS before deciding: restore to 200 if valid/published, redirect if canonical slug exists, or 410/404 if permanently absent.",P0,PENDING,PENDING,PENDING,PENDING
168,https://www.searchsarkarinaukri.com/jobs/2046,/jobs/2046,2026-06-26,404,TO_TEST,TO_VERIFY,TO_VERIFY,NUMERIC_JOB_ID,2046,TO_VERIFY,UNRESOLVED_PENDING_DB_LIVE_CHECK,RESTORE_200_OR_REMOVE_410_AFTER_DB_CHECK,"Numeric job URL from GSC. Verify job ID in DB/CMS before deciding: restore to 200 if valid/published, redirect if canonical slug exists, or 410/404 if permanently absent.",P0,PENDING,PENDING,PENDING,PENDING
169,https://www.searchsarkarinaukri.com/jobs/1623,/jobs/1623,2026-06-26,404,TO_TEST,TO_VERIFY,TO_VERIFY,NUMERIC_JOB_ID,1623,TO_VERIFY,UNRESOLVED_PENDING_DB_LIVE_CHECK,RESTORE_200_OR_REMOVE_410_AFTER_DB_CHECK,"Numeric job URL from GSC. Verify job ID in DB/CMS before deciding: restore to 200 if valid/published, redirect if canonical slug exists, or 410/404 if permanently absent.",P0,PENDING,PENDING,PENDING,PENDING
170,https://www.searchsarkarinaukri.com/jobs/1656,/jobs/1656,2026-06-26,404,TO_TEST,TO_VERIFY,TO_VERIFY,NUMERIC_JOB_ID,1656,TO_VERIFY,UNRESOLVED_PENDING_DB_LIVE_CHECK,RESTORE_200_OR_REMOVE_410_AFTER_DB_CHECK,"Numeric job URL from GSC. Verify job ID in DB/CMS before deciding: restore to 200 if valid/published, redirect if canonical slug exists, or 410/404 if permanently absent.",P0,PENDING,PENDING,PENDING,PENDING
171,https://www.searchsarkarinaukri.com/jobs/1570,/jobs/1570,2026-06-26,404,TO_TEST,TO_VERIFY,TO_VERIFY,NUMERIC_JOB_ID,1570,TO_VERIFY,UNRESOLVED_PENDING_DB_LIVE_CHECK,RESTORE_200_OR_REMOVE_410_AFTER_DB_CHECK,"Numeric job URL from GSC. Verify job ID in DB/CMS before deciding: restore to 200 if valid/published, redirect if canonical slug exists, or 410/404 if permanently absent.",P0,PENDING,PENDING,PENDING,PENDING
172,https://www.searchsarkarinaukri.com/jobs/2217,/jobs/2217,2026-06-26,404,TO_TEST,TO_VERIFY,TO_VERIFY,NUMERIC_JOB_ID,2217,TO_VERIFY,UNRESOLVED_PENDING_DB_LIVE_CHECK,RESTORE_200_OR_REMOVE_410_AFTER_DB_CHECK,"Numeric job URL from GSC. Verify job ID in DB/CMS before deciding: restore to 200 if valid/published, redirect if canonical slug exists, or 410/404 if permanently absent.",P0,PENDING,PENDING,PENDING,PENDING
173,https://www.searchsarkarinaukri.com/jobs/1747,/jobs/1747,2026-06-26,404,TO_TEST,TO_VERIFY,TO_VERIFY,NUMERIC_JOB_ID,1747,TO_VERIFY,UNRESOLVED_PENDING_DB_LIVE_CHECK,RESTORE_200_OR_REMOVE_410_AFTER_DB_CHECK,"Numeric job URL from GSC. Verify job ID in DB/CMS before deciding: restore to 200 if valid/published, redirect if canonical slug exists, or 410/404 if permanently absent.",P0,PENDING,PENDING,PENDING,PENDING
174,https://www.searchsarkarinaukri.com/jobs/1871,/jobs/1871,2026-06-26,404,TO_TEST,TO_VERIFY,TO_VERIFY,NUMERIC_JOB_ID,1871,TO_VERIFY,UNRESOLVED_PENDING_DB_LIVE_CHECK,RESTORE_200_OR_REMOVE_410_AFTER_DB_CHECK,"Numeric job URL from GSC. Verify job ID in DB/CMS before deciding: restore to 200 if valid/published, redirect if canonical slug exists, or 410/404 if permanently absent.",P0,PENDING,PENDING,PENDING,PENDING
175,https://www.searchsarkarinaukri.com/jobs/1691,/jobs/1691,2026-06-26,404,TO_TEST,TO_VERIFY,TO_VERIFY,NUMERIC_JOB_ID,1691,TO_VERIFY,UNRESOLVED_PENDING_DB_LIVE_CHECK,RESTORE_200_OR_REMOVE_410_AFTER_DB_CHECK,"Numeric job URL from GSC. Verify job ID in DB/CMS before deciding: restore to 200 if valid/published, redirect if canonical slug exists, or 410/404 if permanently absent.",P0,PENDING,PENDING,PENDING,PENDING
176,https://www.searchsarkarinaukri.com/jobs/2001,/jobs/2001,2026-06-26,404,TO_TEST,TO_VERIFY,TO_VERIFY,NUMERIC_JOB_ID,2001,TO_VERIFY,UNRESOLVED_PENDING_DB_LIVE_CHECK,RESTORE_200_OR_REMOVE_410_AFTER_DB_CHECK,"Numeric job URL from GSC. Verify job ID in DB/CMS before deciding: restore to 200 if valid/published, redirect if canonical slug exists, or 410/404 if permanently absent.",P0,PENDING,PENDING,PENDING,PENDING
177,https://www.searchsarkarinaukri.com/jobs/1698,/jobs/1698,2026-06-25,404,TO_TEST,TO_VERIFY,TO_VERIFY,NUMERIC_JOB_ID,1698,TO_VERIFY,UNRESOLVED_PENDING_DB_LIVE_CHECK,RESTORE_200_OR_REMOVE_410_AFTER_DB_CHECK,"Numeric job URL from GSC. Verify job ID in DB/CMS before deciding: restore to 200 if valid/published, redirect if canonical slug exists, or 410/404 if permanently absent.",P0,PENDING,PENDING,PENDING,PENDING
178,https://www.searchsarkarinaukri.com/jobs/2168,/jobs/2168,2026-06-25,404,TO_TEST,TO_VERIFY,TO_VERIFY,NUMERIC_JOB_ID,2168,TO_VERIFY,UNRESOLVED_PENDING_DB_LIVE_CHECK,RESTORE_200_OR_REMOVE_410_AFTER_DB_CHECK,"Numeric job URL from GSC. Verify job ID in DB/CMS before deciding: restore to 200 if valid/published, redirect if canonical slug exists, or 410/404 if permanently absent.",P0,PENDING,PENDING,PENDING,PENDING
179,https://www.searchsarkarinaukri.com/jobs/1674,/jobs/1674,2026-06-25,404,TO_TEST,TO_VERIFY,TO_VERIFY,NUMERIC_JOB_ID,1674,TO_VERIFY,UNRESOLVED_PENDING_DB_LIVE_CHECK,RESTORE_200_OR_REMOVE_410_AFTER_DB_CHECK,"Numeric job URL from GSC. Verify job ID in DB/CMS before deciding: restore to 200 if valid/published, redirect if canonical slug exists, or 410/404 if permanently absent.",P0,PENDING,PENDING,PENDING,PENDING
180,https://www.searchsarkarinaukri.com/jobs/1559,/jobs/1559,2026-06-25,404,TO_TEST,TO_VERIFY,TO_VERIFY,NUMERIC_JOB_ID,1559,TO_VERIFY,UNRESOLVED_PENDING_DB_LIVE_CHECK,RESTORE_200_OR_REMOVE_410_AFTER_DB_CHECK,"Numeric job URL from GSC. Verify job ID in DB/CMS before deciding: restore to 200 if valid/published, redirect if canonical slug exists, or 410/404 if permanently absent.",P0,PENDING,PENDING,PENDING,PENDING
181,https://www.searchsarkarinaukri.com/jobs/1657,/jobs/1657,2026-06-25,404,TO_TEST,TO_VERIFY,TO_VERIFY,NUMERIC_JOB_ID,1657,TO_VERIFY,UNRESOLVED_PENDING_DB_LIVE_CHECK,RESTORE_200_OR_REMOVE_410_AFTER_DB_CHECK,"Numeric job URL from GSC. Verify job ID in DB/CMS before deciding: restore to 200 if valid/published, redirect if canonical slug exists, or 410/404 if permanently absent.",P0,PENDING,PENDING,PENDING,PENDING
182,https://www.searchsarkarinaukri.com/jobs/1649,/jobs/1649,2026-06-25,404,TO_TEST,TO_VERIFY,TO_VERIFY,NUMERIC_JOB_ID,1649,TO_VERIFY,UNRESOLVED_PENDING_DB_LIVE_CHECK,RESTORE_200_OR_REMOVE_410_AFTER_DB_CHECK,"Numeric job URL from GSC. Verify job ID in DB/CMS before deciding: restore to 200 if valid/published, redirect if canonical slug exists, or 410/404 if permanently absent.",P0,PENDING,PENDING,PENDING,PENDING
183,https://www.searchsarkarinaukri.com/jobs/1874,/jobs/1874,2026-06-25,404,TO_TEST,TO_VERIFY,TO_VERIFY,NUMERIC_JOB_ID,1874,TO_VERIFY,UNRESOLVED_PENDING_DB_LIVE_CHECK,RESTORE_200_OR_REMOVE_410_AFTER_DB_CHECK,"Numeric job URL from GSC. Verify job ID in DB/CMS before deciding: restore to 200 if valid/published, redirect if canonical slug exists, or 410/404 if permanently absent.",P0,PENDING,PENDING,PENDING,PENDING
184,https://www.searchsarkarinaukri.com/jobs/1878,/jobs/1878,2026-06-25,404,TO_TEST,TO_VERIFY,TO_VERIFY,NUMERIC_JOB_ID,1878,TO_VERIFY,UNRESOLVED_PENDING_DB_LIVE_CHECK,RESTORE_200_OR_REMOVE_410_AFTER_DB_CHECK,"Numeric job URL from GSC. Verify job ID in DB/CMS before deciding: restore to 200 if valid/published, redirect if canonical slug exists, or 410/404 if permanently absent.",P0,PENDING,PENDING,PENDING,PENDING
185,https://www.searchsarkarinaukri.com/jobs/1647,/jobs/1647,2026-06-25,404,TO_TEST,TO_VERIFY,TO_VERIFY,NUMERIC_JOB_ID,1647,TO_VERIFY,UNRESOLVED_PENDING_DB_LIVE_CHECK,RESTORE_200_OR_REMOVE_410_AFTER_DB_CHECK,"Numeric job URL from GSC. Verify job ID in DB/CMS before deciding: restore to 200 if valid/published, redirect if canonical slug exists, or 410/404 if permanently absent.",P0,PENDING,PENDING,PENDING,PENDING
186,https://www.searchsarkarinaukri.com/jobs/1646,/jobs/1646,2026-06-25,404,TO_TEST,TO_VERIFY,TO_VERIFY,NUMERIC_JOB_ID,1646,TO_VERIFY,UNRESOLVED_PENDING_DB_LIVE_CHECK,RESTORE_200_OR_REMOVE_410_AFTER_DB_CHECK,"Numeric job URL from GSC. Verify job ID in DB/CMS before deciding: restore to 200 if valid/published, redirect if canonical slug exists, or 410/404 if permanently absent.",P0,PENDING,PENDING,PENDING,PENDING
187,https://www.searchsarkarinaukri.com/jobs/1770,/jobs/1770,2026-06-25,404,TO_TEST,TO_VERIFY,TO_VERIFY,NUMERIC_JOB_ID,1770,TO_VERIFY,UNRESOLVED_PENDING_DB_LIVE_CHECK,RESTORE_200_OR_REMOVE_410_AFTER_DB_CHECK,"Numeric job URL from GSC. Verify job ID in DB/CMS before deciding: restore to 200 if valid/published, redirect if canonical slug exists, or 410/404 if permanently absent.",P0,PENDING,PENDING,PENDING,PENDING
188,https://www.searchsarkarinaukri.com/jobs/1992,/jobs/1992,2026-06-25,404,TO_TEST,TO_VERIFY,TO_VERIFY,NUMERIC_JOB_ID,1992,TO_VERIFY,UNRESOLVED_PENDING_DB_LIVE_CHECK,RESTORE_200_OR_REMOVE_410_AFTER_DB_CHECK,"Numeric job URL from GSC. Verify job ID in DB/CMS before deciding: restore to 200 if valid/published, redirect if canonical slug exists, or 410/404 if permanently absent.",P0,PENDING,PENDING,PENDING,PENDING
189,https://www.searchsarkarinaukri.com/jobs/2215,/jobs/2215,2026-06-25,404,TO_TEST,TO_VERIFY,TO_VERIFY,NUMERIC_JOB_ID,2215,TO_VERIFY,UNRESOLVED_PENDING_DB_LIVE_CHECK,RESTORE_200_OR_REMOVE_410_AFTER_DB_CHECK,"Numeric job URL from GSC. Verify job ID in DB/CMS before deciding: restore to 200 if valid/published, redirect if canonical slug exists, or 410/404 if permanently absent.",P0,PENDING,PENDING,PENDING,PENDING
190,https://www.searchsarkarinaukri.com/jobs/1995,/jobs/1995,2026-06-25,404,TO_TEST,TO_VERIFY,TO_VERIFY,NUMERIC_JOB_ID,1995,TO_VERIFY,UNRESOLVED_PENDING_DB_LIVE_CHECK,RESTORE_200_OR_REMOVE_410_AFTER_DB_CHECK,"Numeric job URL from GSC. Verify job ID in DB/CMS before deciding: restore to 200 if valid/published, redirect if canonical slug exists, or 410/404 if permanently absent.",P0,PENDING,PENDING,PENDING,PENDING
191,https://www.searchsarkarinaukri.com/jobs/2204,/jobs/2204,2026-06-25,404,TO_TEST,TO_VERIFY,TO_VERIFY,NUMERIC_JOB_ID,2204,TO_VERIFY,UNRESOLVED_PENDING_DB_LIVE_CHECK,RESTORE_200_OR_REMOVE_410_AFTER_DB_CHECK,"Numeric job URL from GSC. Verify job ID in DB/CMS before deciding: restore to 200 if valid/published, redirect if canonical slug exists, or 410/404 if permanently absent.",P0,PENDING,PENDING,PENDING,PENDING
192,https://www.searchsarkarinaukri.com/jobs/1676,/jobs/1676,2026-06-25,404,TO_TEST,TO_VERIFY,TO_VERIFY,NUMERIC_JOB_ID,1676,TO_VERIFY,UNRESOLVED_PENDING_DB_LIVE_CHECK,RESTORE_200_OR_REMOVE_410_AFTER_DB_CHECK,"Numeric job URL from GSC. Verify job ID in DB/CMS before deciding: restore to 200 if valid/published, redirect if canonical slug exists, or 410/404 if permanently absent.",P0,PENDING,PENDING,PENDING,PENDING
193,https://www.searchsarkarinaukri.com/jobs/2166,/jobs/2166,2026-06-25,404,TO_TEST,TO_VERIFY,TO_VERIFY,NUMERIC_JOB_ID,2166,TO_VERIFY,UNRESOLVED_PENDING_DB_LIVE_CHECK,RESTORE_200_OR_REMOVE_410_AFTER_DB_CHECK,"Numeric job URL from GSC. Verify job ID in DB/CMS before deciding: restore to 200 if valid/published, redirect if canonical slug exists, or 410/404 if permanently absent.",P0,PENDING,PENDING,PENDING,PENDING
194,https://www.searchsarkarinaukri.com/jobs/united-commercial-bank-uco-bank-details-for-recruitment-of-1050-probat,/jobs/united-commercial-bank-uco-bank-details-for-recruitment-of-1050-probat,2026-06-25,404,TO_TEST,TO_VERIFY,TO_VERIFY,OTHER,,TO_VERIFY,UNRESOLVED_PENDING_DB_LIVE_CHECK,REMOVE_404_OR_410_AFTER_VERIFICATION,Non-standard job URL without a clear ID suffix. Search DB/content/internal links. Keep 404/410 unless an unambiguous canonical replacement exists.,P2,PENDING,PENDING,PENDING,PENDING
195,https://www.searchsarkarinaukri.com/jobs/1850,/jobs/1850,2026-06-25,404,TO_TEST,TO_VERIFY,TO_VERIFY,NUMERIC_JOB_ID,1850,TO_VERIFY,UNRESOLVED_PENDING_DB_LIVE_CHECK,RESTORE_200_OR_REMOVE_410_AFTER_DB_CHECK,"Numeric job URL from GSC. Verify job ID in DB/CMS before deciding: restore to 200 if valid/published, redirect if canonical slug exists, or 410/404 if permanently absent.",P0,PENDING,PENDING,PENDING,PENDING
196,https://www.searchsarkarinaukri.com/jobs/1714,/jobs/1714,2026-06-25,404,TO_TEST,TO_VERIFY,TO_VERIFY,NUMERIC_JOB_ID,1714,TO_VERIFY,UNRESOLVED_PENDING_DB_LIVE_CHECK,RESTORE_200_OR_REMOVE_410_AFTER_DB_CHECK,"Numeric job URL from GSC. Verify job ID in DB/CMS before deciding: restore to 200 if valid/published, redirect if canonical slug exists, or 410/404 if permanently absent.",P0,PENDING,PENDING,PENDING,PENDING
197,https://www.searchsarkarinaukri.com/jobs/1938,/jobs/1938,2026-06-25,404,TO_TEST,TO_VERIFY,TO_VERIFY,NUMERIC_JOB_ID,1938,TO_VERIFY,UNRESOLVED_PENDING_DB_LIVE_CHECK,RESTORE_200_OR_REMOVE_410_AFTER_DB_CHECK,"Numeric job URL from GSC. Verify job ID in DB/CMS before deciding: restore to 200 if valid/published, redirect if canonical slug exists, or 410/404 if permanently absent.",P0,PENDING,PENDING,PENDING,PENDING
198,https://www.searchsarkarinaukri.com/jobs/2074,/jobs/2074,2026-06-25,404,TO_TEST,TO_VERIFY,TO_VERIFY,NUMERIC_JOB_ID,2074,TO_VERIFY,UNRESOLVED_PENDING_DB_LIVE_CHECK,RESTORE_200_OR_REMOVE_410_AFTER_DB_CHECK,"Numeric job URL from GSC. Verify job ID in DB/CMS before deciding: restore to 200 if valid/published, redirect if canonical slug exists, or 410/404 if permanently absent.",P0,PENDING,PENDING,PENDING,PENDING
199,https://www.searchsarkarinaukri.com/jobs/1837,/jobs/1837,2026-06-25,404,TO_TEST,TO_VERIFY,TO_VERIFY,NUMERIC_JOB_ID,1837,TO_VERIFY,UNRESOLVED_PENDING_DB_LIVE_CHECK,RESTORE_200_OR_REMOVE_410_AFTER_DB_CHECK,"Numeric job URL from GSC. Verify job ID in DB/CMS before deciding: restore to 200 if valid/published, redirect if canonical slug exists, or 410/404 if permanently absent.",P0,PENDING,PENDING,PENDING,PENDING
200,https://www.searchsarkarinaukri.com/jobs/1608,/jobs/1608,2026-06-25,404,TO_TEST,TO_VERIFY,TO_VERIFY,NUMERIC_JOB_ID,1608,TO_VERIFY,UNRESOLVED_PENDING_DB_LIVE_CHECK,RESTORE_200_OR_REMOVE_410_AFTER_DB_CHECK,"Numeric job URL from GSC. Verify job ID in DB/CMS before deciding: restore to 200 if valid/published, redirect if canonical slug exists, or 410/404 if permanently absent.",P0,PENDING,PENDING,PENDING,PENDING
201,https://www.searchsarkarinaukri.com/jobs/1865,/jobs/1865,2026-06-25,404,TO_TEST,TO_VERIFY,TO_VERIFY,NUMERIC_JOB_ID,1865,TO_VERIFY,UNRESOLVED_PENDING_DB_LIVE_CHECK,RESTORE_200_OR_REMOVE_410_AFTER_DB_CHECK,"Numeric job URL from GSC. Verify job ID in DB/CMS before deciding: restore to 200 if valid/published, redirect if canonical slug exists, or 410/404 if permanently absent.",P0,PENDING,PENDING,PENDING,PENDING
202,https://www.searchsarkarinaukri.com/jobs/1563,/jobs/1563,2026-06-25,404,TO_TEST,TO_VERIFY,TO_VERIFY,NUMERIC_JOB_ID,1563,TO_VERIFY,UNRESOLVED_PENDING_DB_LIVE_CHECK,RESTORE_200_OR_REMOVE_410_AFTER_DB_CHECK,"Numeric job URL from GSC. Verify job ID in DB/CMS before deciding: restore to 200 if valid/published, redirect if canonical slug exists, or 410/404 if permanently absent.",P0,PENDING,PENDING,PENDING,PENDING
203,https://www.searchsarkarinaukri.com/jobs/1502,/jobs/1502,2026-06-25,404,TO_TEST,TO_VERIFY,TO_VERIFY,NUMERIC_JOB_ID,1502,TO_VERIFY,UNRESOLVED_PENDING_DB_LIVE_CHECK,RESTORE_200_OR_REMOVE_410_AFTER_DB_CHECK,"Numeric job URL from GSC. Verify job ID in DB/CMS before deciding: restore to 200 if valid/published, redirect if canonical slug exists, or 410/404 if permanently absent.",P0,PENDING,PENDING,PENDING,PENDING
204,https://www.searchsarkarinaukri.com/jobs/1398,/jobs/1398,2026-06-25,404,TO_TEST,TO_VERIFY,TO_VERIFY,NUMERIC_JOB_ID,1398,TO_VERIFY,UNRESOLVED_PENDING_DB_LIVE_CHECK,RESTORE_200_OR_REMOVE_410_AFTER_DB_CHECK,"Numeric job URL from GSC. Verify job ID in DB/CMS before deciding: restore to 200 if valid/published, redirect if canonical slug exists, or 410/404 if permanently absent.",P0,PENDING,PENDING,PENDING,PENDING
205,https://www.searchsarkarinaukri.com/jobs/1780,/jobs/1780,2026-06-25,404,TO_TEST,TO_VERIFY,TO_VERIFY,NUMERIC_JOB_ID,1780,TO_VERIFY,UNRESOLVED_PENDING_DB_LIVE_CHECK,RESTORE_200_OR_REMOVE_410_AFTER_DB_CHECK,"Numeric job URL from GSC. Verify job ID in DB/CMS before deciding: restore to 200 if valid/published, redirect if canonical slug exists, or 410/404 if permanently absent.",P0,PENDING,PENDING,PENDING,PENDING
206,https://www.searchsarkarinaukri.com/jobs/860,/jobs/860,2026-06-25,404,TO_TEST,TO_VERIFY,TO_VERIFY,NUMERIC_JOB_ID,860,TO_VERIFY,UNRESOLVED_PENDING_DB_LIVE_CHECK,RESTORE_200_OR_REMOVE_410_AFTER_DB_CHECK,"Numeric job URL from GSC. Verify job ID in DB/CMS before deciding: restore to 200 if valid/published, redirect if canonical slug exists, or 410/404 if permanently absent.",P0,PENDING,PENDING,PENDING,PENDING
207,https://www.searchsarkarinaukri.com/jobs/2210,/jobs/2210,2026-06-25,404,TO_TEST,TO_VERIFY,TO_VERIFY,NUMERIC_JOB_ID,2210,TO_VERIFY,UNRESOLVED_PENDING_DB_LIVE_CHECK,RESTORE_200_OR_REMOVE_410_AFTER_DB_CHECK,"Numeric job URL from GSC. Verify job ID in DB/CMS before deciding: restore to 200 if valid/published, redirect if canonical slug exists, or 410/404 if permanently absent.",P0,PENDING,PENDING,PENDING,PENDING
208,https://www.searchsarkarinaukri.com/jobs/1907,/jobs/1907,2026-06-25,404,TO_TEST,TO_VERIFY,TO_VERIFY,NUMERIC_JOB_ID,1907,TO_VERIFY,UNRESOLVED_PENDING_DB_LIVE_CHECK,RESTORE_200_OR_REMOVE_410_AFTER_DB_CHECK,"Numeric job URL from GSC. Verify job ID in DB/CMS before deciding: restore to 200 if valid/published, redirect if canonical slug exists, or 410/404 if permanently absent.",P0,PENDING,PENDING,PENDING,PENDING
209,https://www.searchsarkarinaukri.com/jobs/1617,/jobs/1617,2026-06-25,404,TO_TEST,TO_VERIFY,TO_VERIFY,NUMERIC_JOB_ID,1617,TO_VERIFY,UNRESOLVED_PENDING_DB_LIVE_CHECK,RESTORE_200_OR_REMOVE_410_AFTER_DB_CHECK,"Numeric job URL from GSC. Verify job ID in DB/CMS before deciding: restore to 200 if valid/published, redirect if canonical slug exists, or 410/404 if permanently absent.",P0,PENDING,PENDING,PENDING,PENDING
210,https://www.searchsarkarinaukri.com/jobs/1769,/jobs/1769,2026-06-25,404,TO_TEST,TO_VERIFY,TO_VERIFY,NUMERIC_JOB_ID,1769,TO_VERIFY,UNRESOLVED_PENDING_DB_LIVE_CHECK,RESTORE_200_OR_REMOVE_410_AFTER_DB_CHECK,"Numeric job URL from GSC. Verify job ID in DB/CMS before deciding: restore to 200 if valid/published, redirect if canonical slug exists, or 410/404 if permanently absent.",P0,PENDING,PENDING,PENDING,PENDING
211,https://www.searchsarkarinaukri.com/jobs/1721,/jobs/1721,2026-06-25,404,TO_TEST,TO_VERIFY,TO_VERIFY,NUMERIC_JOB_ID,1721,TO_VERIFY,UNRESOLVED_PENDING_DB_LIVE_CHECK,RESTORE_200_OR_REMOVE_410_AFTER_DB_CHECK,"Numeric job URL from GSC. Verify job ID in DB/CMS before deciding: restore to 200 if valid/published, redirect if canonical slug exists, or 410/404 if permanently absent.",P0,PENDING,PENDING,PENDING,PENDING
212,https://www.searchsarkarinaukri.com/jobs/1658,/jobs/1658,2026-06-25,404,TO_TEST,TO_VERIFY,TO_VERIFY,NUMERIC_JOB_ID,1658,TO_VERIFY,UNRESOLVED_PENDING_DB_LIVE_CHECK,RESTORE_200_OR_REMOVE_410_AFTER_DB_CHECK,"Numeric job URL from GSC. Verify job ID in DB/CMS before deciding: restore to 200 if valid/published, redirect if canonical slug exists, or 410/404 if permanently absent.",P0,PENDING,PENDING,PENDING,PENDING
213,https://www.searchsarkarinaukri.com/jobs/1599,/jobs/1599,2026-06-25,404,TO_TEST,TO_VERIFY,TO_VERIFY,NUMERIC_JOB_ID,1599,TO_VERIFY,UNRESOLVED_PENDING_DB_LIVE_CHECK,RESTORE_200_OR_REMOVE_410_AFTER_DB_CHECK,"Numeric job URL from GSC. Verify job ID in DB/CMS before deciding: restore to 200 if valid/published, redirect if canonical slug exists, or 410/404 if permanently absent.",P0,PENDING,PENDING,PENDING,PENDING
214,https://www.searchsarkarinaukri.com/jobs/1030,/jobs/1030,2026-06-25,404,TO_TEST,TO_VERIFY,TO_VERIFY,NUMERIC_JOB_ID,1030,TO_VERIFY,UNRESOLVED_PENDING_DB_LIVE_CHECK,RESTORE_200_OR_REMOVE_410_AFTER_DB_CHECK,"Numeric job URL from GSC. Verify job ID in DB/CMS before deciding: restore to 200 if valid/published, redirect if canonical slug exists, or 410/404 if permanently absent.",P0,PENDING,PENDING,PENDING,PENDING
215,https://www.searchsarkarinaukri.com/jobs/1450,/jobs/1450,2026-06-25,404,TO_TEST,TO_VERIFY,TO_VERIFY,NUMERIC_JOB_ID,1450,TO_VERIFY,UNRESOLVED_PENDING_DB_LIVE_CHECK,RESTORE_200_OR_REMOVE_410_AFTER_DB_CHECK,"Numeric job URL from GSC. Verify job ID in DB/CMS before deciding: restore to 200 if valid/published, redirect if canonical slug exists, or 410/404 if permanently absent.",P0,PENDING,PENDING,PENDING,PENDING
216,https://www.searchsarkarinaukri.com/jobs/1908,/jobs/1908,2026-06-25,404,TO_TEST,TO_VERIFY,TO_VERIFY,NUMERIC_JOB_ID,1908,TO_VERIFY,UNRESOLVED_PENDING_DB_LIVE_CHECK,RESTORE_200_OR_REMOVE_410_AFTER_DB_CHECK,"Numeric job URL from GSC. Verify job ID in DB/CMS before deciding: restore to 200 if valid/published, redirect if canonical slug exists, or 410/404 if permanently absent.",P0,PENDING,PENDING,PENDING,PENDING
217,https://www.searchsarkarinaukri.com/jobs/1365,/jobs/1365,2026-06-25,404,TO_TEST,TO_VERIFY,TO_VERIFY,NUMERIC_JOB_ID,1365,TO_VERIFY,UNRESOLVED_PENDING_DB_LIVE_CHECK,RESTORE_200_OR_REMOVE_410_AFTER_DB_CHECK,"Numeric job URL from GSC. Verify job ID in DB/CMS before deciding: restore to 200 if valid/published, redirect if canonical slug exists, or 410/404 if permanently absent.",P0,PENDING,PENDING,PENDING,PENDING
218,https://www.searchsarkarinaukri.com/jobs/1304,/jobs/1304,2026-06-25,404,TO_TEST,TO_VERIFY,TO_VERIFY,NUMERIC_JOB_ID,1304,TO_VERIFY,UNRESOLVED_PENDING_DB_LIVE_CHECK,RESTORE_200_OR_REMOVE_410_AFTER_DB_CHECK,"Numeric job URL from GSC. Verify job ID in DB/CMS before deciding: restore to 200 if valid/published, redirect if canonical slug exists, or 410/404 if permanently absent.",P0,PENDING,PENDING,PENDING,PENDING
219,https://www.searchsarkarinaukri.com/jobs/1753,/jobs/1753,2026-06-25,404,TO_TEST,TO_VERIFY,TO_VERIFY,NUMERIC_JOB_ID,1753,TO_VERIFY,UNRESOLVED_PENDING_DB_LIVE_CHECK,RESTORE_200_OR_REMOVE_410_AFTER_DB_CHECK,"Numeric job URL from GSC. Verify job ID in DB/CMS before deciding: restore to 200 if valid/published, redirect if canonical slug exists, or 410/404 if permanently absent.",P0,PENDING,PENDING,PENDING,PENDING
220,https://www.searchsarkarinaukri.com/jobs/1310,/jobs/1310,2026-06-25,404,TO_TEST,TO_VERIFY,TO_VERIFY,NUMERIC_JOB_ID,1310,TO_VERIFY,UNRESOLVED_PENDING_DB_LIVE_CHECK,RESTORE_200_OR_REMOVE_410_AFTER_DB_CHECK,"Numeric job URL from GSC. Verify job ID in DB/CMS before deciding: restore to 200 if valid/published, redirect if canonical slug exists, or 410/404 if permanently absent.",P0,PENDING,PENDING,PENDING,PENDING
221,https://www.searchsarkarinaukri.com/jobs/1082,/jobs/1082,2026-06-25,404,TO_TEST,TO_VERIFY,TO_VERIFY,NUMERIC_JOB_ID,1082,TO_VERIFY,UNRESOLVED_PENDING_DB_LIVE_CHECK,RESTORE_200_OR_REMOVE_410_AFTER_DB_CHECK,"Numeric job URL from GSC. Verify job ID in DB/CMS before deciding: restore to 200 if valid/published, redirect if canonical slug exists, or 410/404 if permanently absent.",P0,PENDING,PENDING,PENDING,PENDING
222,https://www.searchsarkarinaukri.com/jobs/2218,/jobs/2218,2026-06-25,404,TO_TEST,TO_VERIFY,TO_VERIFY,NUMERIC_JOB_ID,2218,TO_VERIFY,UNRESOLVED_PENDING_DB_LIVE_CHECK,RESTORE_200_OR_REMOVE_410_AFTER_DB_CHECK,"Numeric job URL from GSC. Verify job ID in DB/CMS before deciding: restore to 200 if valid/published, redirect if canonical slug exists, or 410/404 if permanently absent.",P0,PENDING,PENDING,PENDING,PENDING
